"text","href"
"Russia’s Intervention in Syria — A Case Study","https://medium.com/center-for-strategic-and-international-studies/russias-intervention-in-syria-a-case-study-fbe211de3488?source=topic---8------3-----------"
"","https://medium.com/@csis"
"Federal Court Calls Trump’s Threats to Defund Sanctuary Cities Unconstitutional","https://medium.com/aclu/federal-court-calls-trumps-threats-to-defund-sanctuary-cities-unconstitutional-109aa68363e9?source=topic---8------1-----------"
"More Signs Emerge That Russiagate Is Dying","https://medium.com/@caityjohnstone/more-signs-that-russiagate-is-dying-27918d682c53?source=topic---8------4-----------"
"","https://medium.com/@caityjohnstone"
"That’s One Small Comment For Trump, One Giant Miscue For Space Exploration","https://rantt.com/thats-one-small-comment-for-trump-one-giant-miscue-for-space-exploration-41c0fc1ab6c3?source=topic---8------0-----------"
"","https://medium.com/@gfish3000"
"Greg Fish","https://rantt.com/@gfish3000"
"Tax Reform That Works Would Look Nothing Like the Albatross Trump Proposes","https://medium.com/@richardwilkins_51183/tax-reform-that-works-would-look-nothing-like-the-albatross-trump-proposes-5cc5513a9e8f?source=topic---8------1-----------"
"","https://medium.com/@richardwilkins_51183"
"Why I Organize: Confessions of a Teenage Activist Who is Fed Up.","https://medium.com/@sophiesiegel/why-i-organize-confessions-of-a-teenage-activist-who-is-fed-up-f1322ee1d05c?source=topic---8------2-----------"
"","https://medium.com/@sophiesiegel"
"Getting out of your own bubble.","https://medium.com/@MrAlanCooper/getting-out-of-your-own-bubble-da6a66058db6?source=topic---8------0-----------"
"","https://medium.com/@MrAlanCooper"
"Six Reasons The Second Round In France Could Be Closer Than Polls Suggest.","https://politicsmeanspolitics.com/six-reasons-the-second-round-in-france-could-be-closer-than-polls-suggest-c68692ad362b?source=topic---8------1-----------"
"","https://medium.com/@predata"
"Predata","https://politicsmeanspolitics.com/@predata"
"How Do You Solve a Problem?: North Korea","https://medium.com/@nicholasgrossman/how-do-you-solve-a-problem-north-korea-69175f68b8de?source=topic---8------2-----------"
"","https://medium.com/@nicholasgrossman"
"America Can’t Afford Another War","https://medium.com/defiant/america-cant-afford-another-war-225110c48193?source=topic---8------0-----------"
"","https://medium.com/@mjgault"
